Agentura,Datum,Hodnota,Průměr,Strana,size
Insa,2023-10-07,17.0,,SPD,6
Insa,2023-10-07,13.5,,Grüne,6
Insa,2023-10-07,6.0,,FDP,6
Insa,2023-10-07,5.0,,Linke,6
Insa,2023-10-07,22.5,,AfD,6
Insa,2023-10-04,27.0,,CDU/CSU,6
Insa,2023-10-04,17.0,,SPD,6
Insa,2023-10-04,14.0,,Grüne,6
Insa,2023-10-04,6.0,,FDP,6
Insa,2023-10-04,5.0,,Linke,6
Insa,2023-10-04,22.0,,AfD,6
Insa,2023-09-30,26.5,,CDU/CSU,6
Insa,2023-09-30,18.0,,SPD,6
Insa,2023-09-30,13.5,,Grüne,6
Insa,2023-09-30,7.0,,FDP,6
Insa,2023-09-30,5.0,,Linke,6
Insa,2023-09-30,22.0,,AfD,6
Forsa,2023-09-27,28.0,,CDU/CSU,6
Forsa,2023-09-27,18.0,,SPD,6
Forsa,2023-09-27,14.0,,Grüne,6
Forsa,2023-09-27,5.0,,FDP,6
Forsa,2023-09-27,4.0,,Linke,6
Forsa,2023-09-27,20.0,,AfD,6
Insa,2023-09-27,26.0,,CDU/CSU,6
Insa,2023-09-27,18.0,,SPD,6
Insa,2023-09-27,14.0,,Grüne,6
Insa,2023-09-27,7.0,,FDP,6
Insa,2023-09-27,5.0,,Linke,6
Insa,2023-09-27,22.0,,AfD,6
Emnid,2023-09-27,26.0,,CDU/CSU,6
Emnid,2023-09-27,16.0,,SPD,6
Emnid,2023-09-27,16.0,,Grüne,6
Emnid,2023-09-27,7.0,,FDP,6
Emnid,2023-09-27,5.0,,Linke,6
Emnid,2023-09-27,21.0,,AfD,6
Dimap,2023-09-26,28.0,,CDU/CSU,6
Dimap,2023-09-26,16.0,,SPD,6
Dimap,2023-09-26,14.0,,Grüne,6
Dimap,2023-09-26,6.0,,FDP,6
Dimap,2023-09-26,4.0,,Linke,6
Dimap,2023-09-26,22.0,,AfD,6
Emnid,2023-09-23,27.0,,CDU/CSU,6
Emnid,2023-09-23,16.0,,SPD,6
Emnid,2023-09-23,15.0,,Grüne,6
Emnid,2023-09-23,7.0,,FDP,6
Emnid,2023-09-23,5.0,,Linke,6
Emnid,2023-09-23,21.0,,AfD,6
Forsa,2023-09-22,27.0,,CDU/CSU,6
Forsa,2023-09-22,17.0,,SPD,6
Forsa,2023-09-22,14.0,,Grüne,6
Forsa,2023-09-22,6.0,,FDP,6
Forsa,2023-09-22,4.0,,Linke,6
Forsa,2023-09-22,21.0,,AfD,6
Insa,2023-09-23,27.0,,CDU/CSU,6
Insa,2023-09-23,17.5,,SPD,6
Insa,2023-09-23,13.5,,Grüne,6
Insa,2023-09-23,6.5,,FDP,6
Insa,2023-09-23,5.0,,Linke,6
Insa,2023-09-23,21.5,,AfD,6
Insa,2023-09-20,27.0,,CDU/CSU,6
Insa,2023-09-20,17.0,,SPD,6
Insa,2023-09-20,14.0,,Grüne,6
Insa,2023-09-20,6.0,,FDP,6
Insa,2023-09-20,5.0,,Linke,6
Insa,2023-09-20,22.0,,AfD,6
Emnid,2023-09-16,27.0,,CDU/CSU,6
Emnid,2023-09-16,17.0,,SPD,6
Emnid,2023-09-16,15.0,,Grüne,6
Emnid,2023-09-16,7.0,,FDP,6
Emnid,2023-09-16,4.0,,Linke,6
Emnid,2023-09-16,21.0,,AfD,6
Forsa,2023-09-15,27.0,,CDU/CSU,6
Forsa,2023-09-15,17.0,,SPD,6
Forsa,2023-09-15,14.0,,Grüne,6
Forsa,2023-09-15,6.0,,FDP,6
Forsa,2023-09-15,4.0,,Linke,6
Forsa,2023-09-15,22.0,,AfD,6
Gms,2023-09-15,27.0,,CDU/CSU,6
Gms,2023-09-15,16.0,,SPD,6
Gms,2023-09-15,15.0,,Grüne,6
Gms,2023-09-15,6.0,,FDP,6
Gms,2023-09-15,4.0,,Linke,6
Gms,2023-09-15,23.0,,AfD,6
Insa,2023-09-16,26.5,,CDU/CSU,6
Insa,2023-09-16,17.0,,SPD,6
Insa,2023-09-16,14.5,,Grüne,6
Insa,2023-09-16,6.0,,FDP,6
Insa,2023-09-16,5.0,,Linke,6
Insa,2023-09-16,21.0,,AfD,6
Allensbach,2023-09-09,30.0,,CDU/CSU,6
Allensbach,2023-09-09,18.0,,SPD,6
Allensbach,2023-09-09,14.0,,Grüne,6
Allensbach,2023-09-09,7.0,,FDP,6
Allensbach,2023-09-09,5.0,,Linke,6
Allensbach,2023-09-09,19.0,,AfD,6
Insa,2023-09-13,27.0,,CDU/CSU,6
Insa,2023-09-13,17.0,,SPD,6
Insa,2023-09-13,15.0,,Grüne,6
Insa,2023-09-13,6.0,,FDP,6
Insa,2023-09-13,5.0,,Linke,6
Insa,2023-09-13,21.0,,AfD,6
Politbarometer,2023-09-13,26.0,,CDU/CSU,6
Politbarometer,2023-09-13,17.0,,SPD,6
Politbarometer,2023-09-13,16.0,,Grüne,6
Politbarometer,2023-09-13,6.0,,FDP,6
Politbarometer,2023-09-13,5.0,,Linke,6
Politbarometer,2023-09-13,21.0,,AfD,6
Dimap,2023-09-12,28.0,,CDU/CSU,6
Dimap,2023-09-12,16.0,,SPD,6
Dimap,2023-09-12,15.0,,Grüne,6
Dimap,2023-09-12,7.0,,FDP,6
Dimap,2023-09-12,4.0,,Linke,6
Dimap,2023-09-12,22.0,,AfD,6
Emnid,2023-09-09,26.0,,CDU/CSU,6
Emnid,2023-09-09,16.0,,SPD,6
Emnid,2023-09-09,15.0,,Grüne,6
Emnid,2023-09-09,7.0,,FDP,6
Emnid,2023-09-09,5.0,,Linke,6
Emnid,2023-09-09,22.0,,AfD,6
Forsa,2023-09-08,27.0,,CDU/CSU,6
Forsa,2023-09-08,17.0,,SPD,6
Forsa,2023-09-08,13.0,,Grüne,6
Forsa,2023-09-08,7.0,,FDP,6
Forsa,2023-09-08,4.0,,Linke,6
Forsa,2023-09-08,21.0,,AfD,6
Insa,2023-09-09,26.5,,CDU/CSU,6
Insa,2023-09-09,18.0,,SPD,6
Insa,2023-09-09,14.0,,Grüne,6
Insa,2023-09-09,7.0,,FDP,6
Insa,2023-09-09,4.5,,Linke,6
Insa,2023-09-09,22.0,,AfD,6
Insa,2023-09-06,27.0,,CDU/CSU,6
Insa,2023-09-06,18.0,,SPD,6
Insa,2023-09-06,13.0,,Grüne,6
Insa,2023-09-06,7.0,,FDP,6
Insa,2023-09-06,5.0,,Linke,6
Insa,2023-09-06,22.0,,AfD,6
Yougov,2023-09-03,29.0,,CDU/CSU,6
Yougov,2023-09-03,16.0,,SPD,6
Yougov,2023-09-03,14.0,,Grüne,6
Yougov,2023-09-03,5.0,,FDP,6
Yougov,2023-09-03,5.0,,Linke,6
Yougov,2023-09-03,23.0,,AfD,6
Emnid,2023-09-02,26.0,,CDU/CSU,6
Emnid,2023-09-02,17.0,,SPD,6
Emnid,2023-09-02,15.0,,Grüne,6
Emnid,2023-09-02,6.0,,FDP,6
Emnid,2023-09-02,5.0,,Linke,6
Emnid,2023-09-02,21.0,,AfD,6
Forsa,2023-09-01,27.0,,CDU/CSU,6
Forsa,2023-09-01,16.0,,SPD,6
Forsa,2023-09-01,14.0,,Grüne,6
Forsa,2023-09-01,7.0,,FDP,6
Forsa,2023-09-01,4.0,,Linke,6
Forsa,2023-09-01,21.0,,AfD,6
Insa,2023-09-02,26.5,,CDU/CSU,6
Insa,2023-09-02,17.5,,SPD,6
Insa,2023-09-02,13.5,,Grüne,6
Insa,2023-09-02,7.5,,FDP,6
Insa,2023-09-02,4.5,,Linke,6
Insa,2023-09-02,21.5,,AfD,6
Insa,2023-08-30,27.0,,CDU/CSU,6
Insa,2023-08-30,18.0,,SPD,6
Insa,2023-08-30,13.0,,Grüne,6
Insa,2023-08-30,7.0,,FDP,6
Insa,2023-08-30,5.0,,Linke,6
Insa,2023-08-30,21.0,,AfD,6
Dimap,2023-08-29,29.0,,CDU/CSU,6
Dimap,2023-08-29,16.0,,SPD,6
Dimap,2023-08-29,14.0,,Grüne,6
Dimap,2023-08-29,6.0,,FDP,6
Dimap,2023-08-29,4.0,,Linke,6
Dimap,2023-08-29,22.0,,AfD,6
Emnid,2023-08-26,25.0,,CDU/CSU,6
Emnid,2023-08-26,18.0,,SPD,6
Emnid,2023-08-26,15.0,,Grüne,6
Emnid,2023-08-26,7.0,,FDP,6
Emnid,2023-08-26,5.0,,Linke,6
Emnid,2023-08-26,20.0,,AfD,6
Forsa,2023-08-25,26.0,,CDU/CSU,6
Forsa,2023-08-25,17.0,,SPD,6
Forsa,2023-08-25,14.0,,Grüne,6
Forsa,2023-08-25,7.0,,FDP,6
Forsa,2023-08-25,4.0,,Linke,6
Forsa,2023-08-25,21.0,,AfD,6
Insa,2023-08-26,26.5,,CDU/CSU,6
Insa,2023-08-26,18.0,,SPD,6
Insa,2023-08-26,14.5,,Grüne,6
Insa,2023-08-26,7.0,,FDP,6
Insa,2023-08-26,4.5,,Linke,6
Insa,2023-08-26,21.0,,AfD,6
Insa,2023-08-23,27.0,,CDU/CSU,6
Insa,2023-08-23,18.0,,SPD,6
Insa,2023-08-23,14.0,,Grüne,6
Insa,2023-08-23,7.0,,FDP,6
Insa,2023-08-23,5.0,,Linke,6
Insa,2023-08-23,21.0,,AfD,6
Emnid,2023-08-19,26.0,,CDU/CSU,6
Emnid,2023-08-19,18.0,,SPD,6
Emnid,2023-08-19,14.0,,Grüne,6
Emnid,2023-08-19,7.0,,FDP,6
Emnid,2023-08-19,5.0,,Linke,6
Emnid,2023-08-19,20.0,,AfD,6
Forsa,2023-08-18,26.0,,CDU/CSU,6
Forsa,2023-08-18,18.0,,SPD,6
Forsa,2023-08-18,14.0,,Grüne,6
Forsa,2023-08-18,7.0,,FDP,6
Forsa,2023-08-18,4.0,,Linke,6
Forsa,2023-08-18,20.0,,AfD,6
Insa,2023-08-19,26.5,,CDU/CSU,6
Insa,2023-08-19,18.5,,SPD,6
Insa,2023-08-19,14.0,,Grüne,6
Insa,2023-08-19,8.0,,FDP,6
Insa,2023-08-19,5.0,,Linke,6
Insa,2023-08-19,20.5,,AfD,6
Insa,2023-08-16,27.0,,CDU/CSU,6
Insa,2023-08-16,18.0,,SPD,6
Insa,2023-08-16,14.0,,Grüne,6
Insa,2023-08-16,8.0,,FDP,6
Insa,2023-08-16,5.0,,Linke,6
Insa,2023-08-16,21.0,,AfD,6
Politbarometer,2023-08-16,26.0,,CDU/CSU,6
Politbarometer,2023-08-16,19.0,,SPD,6
Politbarometer,2023-08-16,15.0,,Grüne,6
Politbarometer,2023-08-16,7.0,,FDP,6
Politbarometer,2023-08-16,5.0,,Linke,6
Politbarometer,2023-08-16,20.0,,AfD,6
Allensbach,2023-08-10,29.0,,CDU/CSU,6
Allensbach,2023-08-10,19.0,,SPD,6
Allensbach,2023-08-10,14.0,,Grüne,6
Allensbach,2023-08-10,7.0,,FDP,6
Allensbach,2023-08-10,5.0,,Linke,6
Allensbach,2023-08-10,19.0,,AfD,6
Dimap,2023-08-15,27.0,,CDU/CSU,6
Dimap,2023-08-15,17.0,,SPD,6
Dimap,2023-08-15,14.0,,Grüne,6
Dimap,2023-08-15,7.0,,FDP,6
Dimap,2023-08-15,4.0,,Linke,6
Dimap,2023-08-15,21.0,,AfD,6
Emnid,2023-08-12,26.0,,CDU/CSU,6
Emnid,2023-08-12,18.0,,SPD,6
Emnid,2023-08-12,15.0,,Grüne,6
Emnid,2023-08-12,7.0,,FDP,6
Emnid,2023-08-12,5.0,,Linke,6
Emnid,2023-08-12,19.0,,AfD,6
Forsa,2023-08-11,25.0,,CDU/CSU,6
Forsa,2023-08-11,17.0,,SPD,6
Forsa,2023-08-11,15.0,,Grüne,6
Forsa,2023-08-11,7.0,,FDP,6
Forsa,2023-08-11,4.0,,Linke,6
Forsa,2023-08-11,21.0,,AfD,6
Insa,2023-08-12,26.0,,CDU/CSU,6
Insa,2023-08-12,19.5,,SPD,6
Insa,2023-08-12,13.5,,Grüne,6
Insa,2023-08-12,7.0,,FDP,6
Insa,2023-08-12,4.5,,Linke,6
Insa,2023-08-12,21.0,,AfD,6
Insa,2023-08-09,26.0,,CDU/CSU,6
Insa,2023-08-09,20.0,,SPD,6
Insa,2023-08-09,13.0,,Grüne,6
Insa,2023-08-09,7.0,,FDP,6
Insa,2023-08-09,5.0,,Linke,6
Insa,2023-08-09,21.0,,AfD,6
Gms,2023-08-05,27.0,,CDU/CSU,6
Gms,2023-08-05,17.0,,SPD,6
Gms,2023-08-05,14.0,,Grüne,6
Gms,2023-08-05,7.0,,FDP,6
Gms,2023-08-05,4.0,,Linke,6
Gms,2023-08-05,21.0,,AfD,6
Emnid,2023-08-04,27.0,,CDU/CSU,6
Emnid,2023-08-04,19.0,,SPD,6
Emnid,2023-08-04,16.0,,Grüne,6
Emnid,2023-08-04,6.0,,FDP,6
Emnid,2023-08-04,6.0,,Linke,6
Emnid,2023-08-04,18.0,,AfD,6
Forsa,2023-08-04,25.0,,CDU/CSU,6
Forsa,2023-08-04,17.0,,SPD,6
Forsa,2023-08-04,15.0,,Grüne,6
Forsa,2023-08-04,7.0,,FDP,6
Forsa,2023-08-04,4.0,,Linke,6
Forsa,2023-08-04,21.0,,AfD,6
Insa,2023-08-05,27.0,,CDU/CSU,6
Insa,2023-08-05,19.0,,SPD,6
Insa,2023-08-05,14.5,,Grüne,6
Insa,2023-08-05,7.5,,FDP,6
Insa,2023-08-05,4.5,,Linke,6
Insa,2023-08-05,20.5,,AfD,6
Insa,2023-08-02,27.0,,CDU/CSU,6
Insa,2023-08-02,19.0,,SPD,6
Insa,2023-08-02,14.0,,Grüne,6
Insa,2023-08-02,7.0,,FDP,6
Insa,2023-08-02,5.0,,Linke,6
Insa,2023-08-02,21.0,,AfD,6
Dimap,2023-08-01,27.0,,CDU/CSU,6
Dimap,2023-08-01,17.0,,SPD,6
Dimap,2023-08-01,15.0,,Grüne,6
Dimap,2023-08-01,7.0,,FDP,6
Dimap,2023-08-01,4.0,,Linke,6
Dimap,2023-08-01,21.0,,AfD,6
Emnid,2023-07-26,27.0,,CDU/CSU,6
Emnid,2023-07-26,19.0,,SPD,6
Emnid,2023-07-26,16.0,,Grüne,6
Emnid,2023-07-26,6.0,,FDP,6
Emnid,2023-07-26,5.0,,Linke,6
Emnid,2023-07-26,19.0,,AfD,6
Yougov,2023-07-29,27.0,,CDU/CSU,6
Yougov,2023-07-29,17.0,,SPD,6
Yougov,2023-07-29,14.0,,Grüne,6
Yougov,2023-07-29,5.0,,FDP,6
Yougov,2023-07-29,6.0,,Linke,6
Yougov,2023-07-29,23.0,,AfD,6
Forsa,2023-07-28,25.0,,CDU/CSU,6
Forsa,2023-07-28,17.0,,SPD,6
Forsa,2023-07-28,15.0,,Grüne,6
Forsa,2023-07-28,6.0,,FDP,6
Forsa,2023-07-28,5.0,,Linke,6
Forsa,2023-07-28,21.0,,AfD,6
Insa,2023-07-29,26.5,,CDU/CSU,6
Insa,2023-07-29,18.5,,SPD,6
Insa,2023-07-29,14.0,,Grüne,6
Insa,2023-07-29,6.5,,FDP,6
Insa,2023-07-29,5.0,,Linke,6
Insa,2023-07-29,21.5,,AfD,6
Insa,2023-07-26,26.0,,CDU/CSU,6
Insa,2023-07-26,18.0,,SPD,6
Insa,2023-07-26,14.0,,Grüne,6
Insa,2023-07-26,7.0,,FDP,6
Insa,2023-07-26,5.0,,Linke,6
Insa,2023-07-26,22.0,,AfD,6
Forsa,2023-07-21,27.0,,CDU/CSU,6
Forsa,2023-07-21,18.0,,SPD,6
Forsa,2023-07-21,14.0,,Grüne,6
Forsa,2023-07-21,6.0,,FDP,6
Forsa,2023-07-21,5.0,,Linke,6
Forsa,2023-07-21,19.0,,AfD,6
Insa,2023-07-22,26.5,,CDU/CSU,6
Insa,2023-07-22,18.5,,SPD,6
Insa,2023-07-22,14.0,,Grüne,6
Insa,2023-07-22,7.5,,FDP,6
Insa,2023-07-22,4.5,,Linke,6
Insa,2023-07-22,21.5,,AfD,6
Insa,2023-07-19,26.0,,CDU/CSU,6
Insa,2023-07-19,18.0,,SPD,6
Insa,2023-07-19,14.0,,Grüne,6
Insa,2023-07-19,7.0,,FDP,6
Insa,2023-07-19,5.0,,Linke,6
Insa,2023-07-19,22.0,,AfD,6
Allensbach,2023-07-13,29.0,,CDU/CSU,6
Allensbach,2023-07-13,19.0,,SPD,6
Allensbach,2023-07-13,16.0,,Grüne,6
Allensbach,2023-07-13,7.0,,FDP,6
Allensbach,2023-07-13,4.0,,Linke,6
Allensbach,2023-07-13,18.0,,AfD,6
Dimap,2023-07-18,28.0,,CDU/CSU,6
Dimap,2023-07-18,18.0,,SPD,6
Dimap,2023-07-18,13.0,,Grüne,6
Dimap,2023-07-18,7.0,,FDP,6
Dimap,2023-07-18,4.0,,Linke,6
Dimap,2023-07-18,20.0,,AfD,6
Emnid,2023-07-16,27.0,,CDU/CSU,6
Emnid,2023-07-16,18.0,,SPD,6
Emnid,2023-07-16,16.0,,Grüne,6
Emnid,2023-07-16,6.0,,FDP,6
Emnid,2023-07-16,5.0,,Linke,6
Emnid,2023-07-16,20.0,,AfD,6
Emnid,2023-07-15,26.0,,CDU/CSU,6
Emnid,2023-07-15,18.0,,SPD,6
Emnid,2023-07-15,16.0,,Grüne,6
Emnid,2023-07-15,7.0,,FDP,6
Emnid,2023-07-15,5.0,,Linke,6
Emnid,2023-07-15,20.0,,AfD,6
Forsa,2023-07-14,26.0,,CDU/CSU,6
Forsa,2023-07-14,18.0,,SPD,6
Forsa,2023-07-14,15.0,,Grüne,6
Forsa,2023-07-14,7.0,,FDP,6
Forsa,2023-07-14,4.0,,Linke,6
Forsa,2023-07-14,20.0,,AfD,6
Insa,2023-07-15,27.0,,CDU/CSU,6
Insa,2023-07-15,18.0,,SPD,6
Insa,2023-07-15,14.0,,Grüne,6
Insa,2023-07-15,7.0,,FDP,6
Insa,2023-07-15,5.0,,Linke,6
Insa,2023-07-15,20.5,,AfD,6
Insa,2023-07-12,27.0,,CDU/CSU,6
Insa,2023-07-12,18.0,,SPD,6
Insa,2023-07-12,14.0,,Grüne,6
Insa,2023-07-12,7.0,,FDP,6
Insa,2023-07-12,5.0,,Linke,6
Insa,2023-07-12,20.0,,AfD,6
Politbarometer,2023-07-12,27.0,,CDU/CSU,6
Politbarometer,2023-07-12,17.0,,SPD,6
Politbarometer,2023-07-12,16.0,,Grüne,6
Politbarometer,2023-07-12,7.0,,FDP,6
Politbarometer,2023-07-12,4.0,,Linke,6
Politbarometer,2023-07-12,20.0,,AfD,6
Insa,2023-07-08,26.0,,CDU/CSU,6
Insa,2023-07-08,19.0,,SPD,6
Insa,2023-07-08,14.0,,Grüne,6
Insa,2023-07-08,7.0,,FDP,6
Insa,2023-07-08,5.0,,Linke,6
Insa,2023-07-08,20.5,,AfD,6
Forsa,2023-07-05,27.0,,CDU/CSU,6
Forsa,2023-07-05,18.0,,SPD,6
Forsa,2023-07-05,14.0,,Grüne,6
Forsa,2023-07-05,7.0,,FDP,6
Forsa,2023-07-05,5.0,,Linke,6
Forsa,2023-07-05,19.0,,AfD,6
Insa,2023-07-05,27.0,,CDU/CSU,6
Insa,2023-07-05,19.0,,SPD,6
Insa,2023-07-05,13.0,,Grüne,6
Insa,2023-07-05,7.0,,FDP,6
Insa,2023-07-05,5.0,,Linke,6
Insa,2023-07-05,20.0,,AfD,6
Dimap,2023-07-04,28.0,,CDU/CSU,6
Dimap,2023-07-04,18.0,,SPD,6
Dimap,2023-07-04,14.0,,Grüne,6
Dimap,2023-07-04,7.0,,FDP,6
Dimap,2023-07-04,4.0,,Linke,6
Dimap,2023-07-04,20.0,,AfD,6
Emnid,2023-07-02,26.0,,CDU/CSU,6
Emnid,2023-07-02,19.0,,SPD,6
Emnid,2023-07-02,15.0,,Grüne,6
Emnid,2023-07-02,7.0,,FDP,6
Emnid,2023-07-02,5.0,,Linke,6
Emnid,2023-07-02,20.0,,AfD,6
Emnid,2023-07-01,27.0,,CDU/CSU,6
Emnid,2023-07-01,18.0,,SPD,6
Emnid,2023-07-01,15.0,,Grüne,6
Emnid,2023-07-01,6.0,,FDP,6
Emnid,2023-07-01,5.0,,Linke,6
Emnid,2023-07-01,20.0,,AfD,6
Yougov,2023-07-02,27.0,,CDU/CSU,6
Yougov,2023-07-02,18.0,,SPD,6
Yougov,2023-07-02,14.0,,Grüne,6
Yougov,2023-07-02,6.0,,FDP,6
Yougov,2023-07-02,6.0,,Linke,6
Yougov,2023-07-02,21.0,,AfD,6
Forsa,2023-06-30,27.0,,CDU/CSU,6
Forsa,2023-06-30,18.0,,SPD,6
Forsa,2023-06-30,15.0,,Grüne,6
Forsa,2023-06-30,6.0,,FDP,6
Forsa,2023-06-30,5.0,,Linke,6
Forsa,2023-06-30,19.0,,AfD,6
Gms,2023-06-30,28.0,,CDU/CSU,6
Gms,2023-06-30,17.0,,SPD,6
Gms,2023-06-30,14.0,,Grüne,6
Gms,2023-06-30,7.0,,FDP,6
Gms,2023-06-30,4.0,,Linke,6
Gms,2023-06-30,20.0,,AfD,6
Insa,2023-07-01,25.5,,CDU/CSU,6
Insa,2023-07-01,19.0,,SPD,6
Insa,2023-07-01,14.5,,Grüne,6
Insa,2023-07-01,6.5,,FDP,6
Insa,2023-07-01,5.0,,Linke,6
Insa,2023-07-01,21.0,,AfD,6
Insa,2023-06-28,26.0,,CDU/CSU,6
Insa,2023-06-28,19.0,,SPD,6
Insa,2023-06-28,14.0,,Grüne,6
Insa,2023-06-28,7.0,,FDP,6
Insa,2023-06-28,5.0,,Linke,6
Insa,2023-06-28,20.0,,AfD,6
Politbarometer,2023-06-28,28.0,,CDU/CSU,6
Politbarometer,2023-06-28,18.0,,SPD,6
Politbarometer,2023-06-28,16.0,,Grüne,6
Politbarometer,2023-06-28,6.0,,FDP,6
Politbarometer,2023-06-28,5.0,,Linke,6
Politbarometer,2023-06-28,19.0,,AfD,6
Emnid,2023-06-23,26.0,,CDU/CSU,6
Emnid,2023-06-23,18.0,,SPD,6
Emnid,2023-06-23,15.0,,Grüne,6
Emnid,2023-06-23,7.0,,FDP,6
Emnid,2023-06-23,5.0,,Linke,6
Emnid,2023-06-23,19.0,,AfD,6
Forsa,2023-06-23,27.0,,CDU/CSU,6
Forsa,2023-06-23,18.0,,SPD,6
Forsa,2023-06-23,15.0,,Grüne,6
Forsa,2023-06-23,7.0,,FDP,6
Forsa,2023-06-23,4.0,,Linke,6
Forsa,2023-06-23,19.0,,AfD,6
Insa,2023-06-24,26.5,,CDU/CSU,6
Insa,2023-06-24,19.5,,SPD,6
Insa,2023-06-24,13.5,,Grüne,6
Insa,2023-06-24,6.5,,FDP,6
Insa,2023-06-24,4.5,,Linke,6
Insa,2023-06-24,20.5,,AfD,6
Insa,2023-06-21,26.0,,CDU/CSU,6
Insa,2023-06-21,20.0,,SPD,6
Insa,2023-06-21,13.0,,Grüne,6
Insa,2023-06-21,7.0,,FDP,6
Insa,2023-06-21,4.0,,Linke,6
Insa,2023-06-21,20.0,,AfD,6
Allensbach,2023-06-15,31.0,,CDU/CSU,6
Allensbach,2023-06-15,19.0,,SPD,6
Allensbach,2023-06-15,15.0,,Grüne,6
Allensbach,2023-06-15,8.0,,FDP,6
Allensbach,2023-06-15,4.0,,Linke,6
Allensbach,2023-06-15,17.0,,AfD,6
Dimap,2023-06-20,29.0,,CDU/CSU,6
Dimap,2023-06-20,17.0,,SPD,6
Dimap,2023-06-20,15.0,,Grüne,6
Dimap,2023-06-20,6.0,,FDP,6
Dimap,2023-06-20,4.0,,Linke,6
Dimap,2023-06-20,19.0,,AfD,6
Emnid,2023-06-17,27.0,,CDU/CSU,6
Emnid,2023-06-17,19.0,,SPD,6
Emnid,2023-06-17,15.0,,Grüne,6
Emnid,2023-06-17,7.0,,FDP,6
Emnid,2023-06-17,4.0,,Linke,6
Emnid,2023-06-17,20.0,,AfD,6
Forsa,2023-06-16,27.0,,CDU/CSU,6
Forsa,2023-06-16,18.0,,SPD,6
Forsa,2023-06-16,15.0,,Grüne,6
Forsa,2023-06-16,7.0,,FDP,6
Forsa,2023-06-16,4.0,,Linke,6
Forsa,2023-06-16,19.0,,AfD,6
Insa,2023-06-17,26.5,,CDU/CSU,6
Insa,2023-06-17,20.0,,SPD,6
Insa,2023-06-17,13.5,,Grüne,6
Insa,2023-06-17,7.5,,FDP,6
Insa,2023-06-17,4.5,,Linke,6
Insa,2023-06-17,20.0,,AfD,6
Insa,2023-06-14,27.0,,CDU/CSU,6
Insa,2023-06-14,20.0,,SPD,6
Insa,2023-06-14,13.0,,Grüne,6
Insa,2023-06-14,8.0,,FDP,6
Insa,2023-06-14,4.0,,Linke,6
Insa,2023-06-14,19.0,,AfD,6
Politbarometer,2023-06-14,28.0,,CDU/CSU,6
Politbarometer,2023-06-14,19.0,,SPD,6
Politbarometer,2023-06-14,16.0,,Grüne,6
Politbarometer,2023-06-14,6.0,,FDP,6
Politbarometer,2023-06-14,5.0,,Linke,6
Politbarometer,2023-06-14,18.0,,AfD,6
Emnid,2023-06-09,27.0,,CDU/CSU,6
Emnid,2023-06-09,20.0,,SPD,6
Emnid,2023-06-09,15.0,,Grüne,6
Emnid,2023-06-09,6.0,,FDP,6
Emnid,2023-06-09,5.0,,Linke,6
Emnid,2023-06-09,19.0,,AfD,6
Forsa,2023-06-09,29.0,,CDU/CSU,6
Forsa,2023-06-09,18.0,,SPD,6
Forsa,2023-06-09,14.0,,Grüne,6
Forsa,2023-06-09,7.0,,FDP,6
Forsa,2023-06-09,4.0,,Linke,6
Forsa,2023-06-09,19.0,,AfD,6
Insa,2023-06-10,27.0,,CDU/CSU,6
Insa,2023-06-10,20.0,,SPD,6
Insa,2023-06-10,13.0,,Grüne,6
Insa,2023-06-10,8.0,,FDP,6
Insa,2023-06-10,4.5,,Linke,6
Insa,2023-06-10,19.5,,AfD,6
Insa,2023-06-07,27.0,,CDU/CSU,6
Insa,2023-06-07,20.0,,SPD,6
Insa,2023-06-07,13.0,,Grüne,6
Insa,2023-06-07,8.0,,FDP,6
Insa,2023-06-07,5.0,,Linke,6
Insa,2023-06-07,19.0,,AfD,6
Yougov,2023-06-04,28.0,,CDU/CSU,6
Yougov,2023-06-04,19.0,,SPD,6
Yougov,2023-06-04,13.0,,Grüne,6
Yougov,2023-06-04,5.0,,FDP,6
Yougov,2023-06-04,6.0,,Linke,6
Yougov,2023-06-04,20.0,,AfD,6
Emnid,2023-06-03,27.0,,CDU/CSU,6
Emnid,2023-06-03,20.0,,SPD,6
Emnid,2023-06-03,15.0,,Grüne,6
Emnid,2023-06-03,7.0,,FDP,6
Emnid,2023-06-03,5.0,,Linke,6
Emnid,2023-06-03,18.0,,AfD,6
Forsa,2023-06-02,30.0,,CDU/CSU,6
Forsa,2023-06-02,18.0,,SPD,6
Forsa,2023-06-02,14.0,,Grüne,6
Forsa,2023-06-02,7.0,,FDP,6
Forsa,2023-06-02,4.0,,Linke,6
Forsa,2023-06-02,17.0,,AfD,6
Gms,2023-06-02,29.0,,CDU/CSU,6
Gms,2023-06-02,18.0,,SPD,6
Gms,2023-06-02,15.0,,Grüne,6
Gms,2023-06-02,7.0,,FDP,6
Gms,2023-06-02,4.0,,Linke,6
Gms,2023-06-02,19.0,,AfD,6
Insa,2023-06-03,26.5,,CDU/CSU,6
Insa,2023-06-03,19.0,,SPD,6
Insa,2023-06-03,13.5,,Grüne,6
Insa,2023-06-03,9.0,,FDP,6
Insa,2023-06-03,5.0,,Linke,6
Insa,2023-06-03,19.0,,AfD,6
Insa,2023-05-31,27.0,,CDU/CSU,6
Insa,2023-05-31,19.0,,SPD,6
Insa,2023-05-31,13.0,,Grüne,6
Insa,2023-05-31,9.0,,FDP,6
Insa,2023-05-31,5.0,,Linke,6
Insa,2023-05-31,19.0,,AfD,6
